Transaction_ID,0,1,2,3,4
T02268,HOLIKA HOLIKA Good Cera Ceramide Cream In Serum,Nature Republic Bee Venom Toner,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T02269,HOLIKA HOLIKA Good Cera Ceramide Cream In Serum,Mediheal Milk Brightening Serum,Nature Republic Bee Venom Toner,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T02270,Dear Klairs Supple Preparation Facial Toner,HADA LABO Gokujyun Ultimate Moisturizing Lotion,AVOSKIN Miraculous Retinol Toner 20mL,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T02271,AVOSKIN Miraculous Retinol Toner 20mL,HADA LABO Gokujyun Ultimate Moisturizing Lotion,Elsheskin Night Rejuvenation,Bhumi Bakuchiol Night Oil ,Garnier Garnier Light Complete Super UV Spot Proof Sunscreen
T02272,BHUMI Deep Hydration Exfoliating Toner ,The Body Shop Aloe Calming Foaming Face Wash,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T02273,Erha Acne Clarifying Gel,Bio Renew Foamy Cleanser 100g,Whitelab Exfoliating Toner,WESTCARE Rose Hydrating Toner,bio beauty lab acne treatment face oil
T02274,Elsheskin Night Rejuvenation,Dear Klairs Supple Preparation Facial Toner,HADA LABO Gokujyun Ultimate Moisturizing Lotion,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T02275,KIEHLS Hydro Plumping Re-Texturizing Serum Concentrate (50ml),bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T02276,Nature Republic Bee Venom Toner,HOLIKA HOLIKA Good Cera Ceramide Cream In Serum,Mediheal Milk Brightening Serum,White Aqua Pore Cleanse Micellar Foam,Acwell Licorice pH Balancing Cleansing Toner 
T02277,AVOSKIN Miraculous Retinol Toner 20mL,Elsheskin Night Rejuvenation,Gokujyun Ultimate Moisturizing Face Wash 50g,SKINMEE Dualmee Series Universal (Day & Night Serum),bio beauty lab acne treatment face oil
T02278,Elsheskin Day Rejuvenation,Wardah Lightening Face Toner,Wardah Crystal Secret Foaming Cleanser with Natural AHA+PHA,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T02279,SK-II Skin Power Cream 50gr,Elsheskin Day Rejuvenation, VOTRE PEAU Niacinamide Booster Ampoule ,SKEYNDOR Uniqcure Brightening Glow Concentrate,bio beauty lab acne treatment face oil
T02280,Mediheal Milk Brightening Serum,HOLIKA HOLIKA Good Cera Ceramide Cream In Serum,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T02281,EMINA Double The Moist Face Toner ,AZARINE C white lightening serum,BHUMI Multi Targeted All Natural Adoring Face Oil,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T02282,Bio Renew Foamy Cleanser 100g,Whitelab Exfoliating Toner,Erha Acne Clarifying Gel,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T02283,BLOOMKA Bakuchiol + Vitamin B3 Facial Treatment Serum,Haple Greentea Water,ERHA Erha X Aqua Re-Fresh Hydrating Sunscreen SPF 30/PA++ ,SKEYNDOR Antiox Glowing Serum,Nama Beauty Careskin Acne Spot Treatment Gel
T02284,Mediheal Milk Brightening Serum,HOLIKA HOLIKA Good Cera Ceramide Cream In Serum,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T02285,ERHA Truwhite Niacinamide Pineapple Enzyme Brightening Facial Wash,LOREAL PARIS UV Defender Bright & Clear,ELSHE SKIN Lightening Night Treatment 2 (15g) ,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T02286,Shiseido Future Solution LX Universal Defense E,BANANA BOAT Deep Tanning Oil SPF2,SKIN GAME Skin Barricade,Elsheskin Daily Protection For Acne Skin ,bio beauty lab acne treatment face oil
T02287,BIO-ESSENCE 24K Bio-Gold Gold Water 30ml ,Innisfree Jeju Orchid Skin 200ml,Elsheskin Daily Protection Gel For Acne Skin ,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T02288,HOLIKA HOLIKA Good Cera Ceramide Cream In Serum,Nature Republic Bee Venom Toner,Mediheal Milk Brightening Serum,LOREAL PARIS UV Defender Matte & Fresh ,Azarine Bubble On Me Deep Mask Cleanser
T02289,Somethinc ACNEDOT Treatment Moisturizer Gel,Laneige Water Bank Blue Hyaluronic Serum,COSRX Refresh AHA/BHA Vitamin C Daily Toner,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T02290,Mediheal Milk Brightening Serum,HOLIKA HOLIKA Good Cera Ceramide Cream In Serum,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T02291,Mediheal Milk Brightening Serum,Nature Republic Bee Venom Toner,HOLIKA HOLIKA Good Cera Ceramide Cream In Serum,JOYLAB Moisture Bomb Facial Toner ,bio beauty lab acne treatment face oil
T02292,BANANA BOAT Deep Tanning Oil SPF2,Shiseido Future Solution LX Universal Defense E,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T02293,SK-II Skin Power Cream 50gr,A'pieu Deep Clean Cleansing Oil,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T02294,Wardah UV Shield Light Matte Sun Stick SPF 50 PA++++,HALE Comfort Zone,ELSHE SKIN Radiant Skin Serum 20 ml,AZARINE Anti Acne & Brightening Serum 20ml,bio beauty lab acne treatment face oil
T02295,Dear Klairs Supple Preparation Facial Toner,Elsheskin Night Rejuvenation,HADA LABO Gokujyun Ultimate Moisturizing Lotion,AVOSKIN Miraculous Retinol Toner 20mL,BIO=ESSENCE Renew Deep Cleanser 100g
T02296,Wardah UV Shield Light Matte Sun Stick,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T02297,Bio Renew Foamy Cleanser 100g,Whitelab Exfoliating Toner,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T02298,AVOSKIN Miraculous Retinol Toner 20mL,HADA LABO Gokujyun Ultimate Moisturizing Lotion,Elsheskin Night Rejuvenation,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T02299,HOLIKA HOLIKA Good Cera Ceramide Cream In Serum,Nature Republic Bee Venom Toner,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T02300,FIRST LAB Probiotic Sun Cream SPF50+ PA+++ (50ml) ,Erha Perfect Shield Helios 30g - Daily Sunscreen,AZARINE Miraclear Herbal Peeling Serum,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T02301,Erha Acne Clarifying Gel,Whitelab Exfoliating Toner,Dear Klairs Rich Moist Foaming Cleanser ,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T02302,WESTCARE Rose Hydrating Toner,Whitelab Exfoliating Toner,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T02303,Elsheskin Day Rejuvenation,SK-II Skin Power Cream 50gr,A'pieu Deep Clean Cleansing Oil,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T02304,SK-II Skin Power Cream 50gr,A'pieu Deep Clean Cleansing Oil,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T02305,Nature Republic Bee Venom Toner,HOLIKA HOLIKA Good Cera Ceramide Cream In Serum,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T02306,A'pieu Deep Clean Cleansing Oil,Wardah Lightening Face Toner,HOLIKA HOLIKA Gold Kiwi Vita C+ Brightening Serum ,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T02307,Shiseido Future Solution LX Universal Defense E,SKIN GAME Skin Barricade,BANANA BOAT Deep Tanning Oil SPF2,QUESELLA Facial Treatment Cleanser 100ml,bio beauty lab acne treatment face oil
T02308,Mediheal Milk Brightening Serum,Nature Republic Bee Venom Toner,HOLIKA HOLIKA Good Cera Ceramide Cream In Serum,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T02309,A'pieu Deep Clean Cleansing Oil,Elsheskin Day Rejuvenation,Wardah Lightening Face Toner,ANESSA Perfect UV Sunscreen Skincare Gel ,HUMPHREY Serum Gold Whitening Plus
T02310,AVOSKIN Miraculous Retinol Toner 20mL,Elsheskin Night Rejuvenation,Dear Klairs Supple Preparation Facial Toner,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T02311,A'pieu Deep Clean Cleansing Oil,Wardah Lightening Face Toner,SK-II Skin Power Cream 50gr,Elsheskin Day Rejuvenation,bio beauty lab acne treatment face oil
T02312,Erha Acne Clarifying Gel,WESTCARE Rose Hydrating Toner,Bio Renew Foamy Cleanser 100g,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T02313,SK-II Skin Power Cream 50gr,Wardah Lightening Face Toner,Elsheskin Day Rejuvenation,The Face Shop Dr.Belmeur Cica Peptite Ampoule,AVOSKIN The Great Shield SPF 50 PA++++ 
T02314,Bio Renew Foamy Cleanser 100g,WESTCARE Rose Hydrating Toner,Whitelab Exfoliating Toner,Erha Acne Clarifying Gel,bio beauty lab acne treatment face oil
T02315,Erha Acne Clarifying Gel,Whitelab Exfoliating Toner,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T02316,Whitelab Exfoliating Toner,Bio Renew Foamy Cleanser 100g,Erha Acne Clarifying Gel,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T02317,BLOOMKA Bakuchiol + Almond Anti Aging Facial Oil,Innisfree Green Tea Seed Cream 50ml,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T02318,WESTCARE Rose Hydrating Toner,Erha Acne Clarifying Gel,Whitelab Exfoliating Toner,Somethinc Dark Spot Reducer Ampoule,Nama Beauty Careskin Acne Pron Care Serum
T02319,HADA LABO Gokujyun Ultimate Moisturizing Lotion,Elsheskin Night Rejuvenation,Dear Klairs Supple Preparation Facial Toner,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T02320,Shiseido Future Solution LX Universal Defense E,SKIN GAME Skin Barricade,BANANA BOAT Deep Tanning Oil SPF2,Benton Tea Tree Cleansing Water,Avoskin Natural Sublime Facial Cleanser
T02321,Elsheskin Day Rejuvenation,SK-II Skin Power Cream 50gr,A'pieu Deep Clean Cleansing Oil,Wardah Lightening Face Toner,bio beauty lab acne treatment face oil
T02322,Whitelab Exfoliating Toner,Erha Acne Clarifying Gel,Bio Renew Foamy Cleanser 100g,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T02323, JARKEEN Vit C Booster Serum ,Bioderma Photoderm AKN Mat SPF-30 ,Emina Bright Stuff Tone Up Cream ,SENKA Perfect Whip White,bio beauty lab acne treatment face oil
T02324,Nature Republic Bee Venom Toner,Mediheal Milk Brightening Serum,HOLIKA HOLIKA Good Cera Ceramide Cream In Serum,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T02325,A'pieu Deep Clean Cleansing Oil,SK-II Skin Power Cream 50gr,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T02326,WESTCARE Rose Hydrating Toner,Erha Acne Clarifying Gel,Whitelab Exfoliating Toner,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T02327,Shiseido Future Solution LX Universal Defense E,SKIN GAME Skin Barricade,BANANA BOAT Deep Tanning Oil SPF2,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T02328,Nature Republic Bee Venom Toner,Mediheal Milk Brightening Serum,HOLIKA HOLIKA Good Cera Ceramide Cream In Serum,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T02329,HOLIKA HOLIKA Good Cera Ceramide Cream In Serum,Nature Republic Bee Venom Toner,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T02330,Shiseido Future Solution LX Universal Defense E,BANANA BOAT Deep Tanning Oil SPF2,Laneige Water Bank Blue Hyaluronic Serum,ERHA Acneact Clarifying Toner,bio beauty lab acne treatment face oil
T02331,Bio Renew Foamy Cleanser 100g,WESTCARE Rose Hydrating Toner,Whitelab Exfoliating Toner,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T02332,Erha Acne Clarifying Gel,Whitelab Exfoliating Toner,Bio Renew Foamy Cleanser 100g,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T02333,Erha Acne Clarifying Gel,Bio Renew Foamy Cleanser 100g,Whitelab Exfoliating Toner,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T02334,WESTCARE Rose Hydrating Toner,Bio Renew Foamy Cleanser 100g,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T02335,A'pieu Deep Clean Cleansing Oil,Wardah Lightening Face Toner,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T02336,SKIN GAME Skin Barricade,Shiseido Future Solution LX Universal Defense E,BANANA BOAT Deep Tanning Oil SPF2,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T02337,HOLIKA HOLIKA Good Cera Ceramide Cream In Serum,Nature Republic Bee Venom Toner,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T02338,Sulwhasoo Snowise Brightening UV Protector SPF50 + ,Azarine Bubble On Me Deep Mask Cleanser,Banana Boat Simply Protect Aqua Long Wearing Moisture Sunscreen Lotion SPF50+,NPure Face Toner Marigold Series (Anti Aging Face Toner) ,bio beauty lab acne treatment face oil
T02339,Mediheal Milk Brightening Serum,Nature Republic Bee Venom Toner,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T02340,Mediheal Milk Brightening Serum,HOLIKA HOLIKA Good Cera Ceramide Cream In Serum,Nature Republic Bee Venom Toner,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T02341,Wardah Lightening Face Toner,Elsheskin Day Rejuvenation,OMNISKIN Watermelon Bright Whitening Night Cream 15gr,Nama Beauty Careskin Acne Pron Care Serum,bio beauty lab acne treatment face oil
T02342,Elsheskin Night Rejuvenation,Dear Klairs Supple Preparation Facial Toner,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T02343,Nature Republic Bee Venom Toner,Mediheal Milk Brightening Serum,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T02344,SCARLETT WHITENING Acne Day Cream,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T02345,Secret Key Witchhazel Pore Clear Toner ,FOR SKINS SAKE Vitamin C Serum,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T02346,Mediheal Milk Brightening Serum,HOLIKA HOLIKA Good Cera Ceramide Cream In Serum,Nature Republic Bee Venom Toner,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T02347,LACOCO Ultimate Golden Swallow Facial Foam,Wardah Hydra Rose Moisture Rich Night Gel,Azarine Skinfit Essence Toner,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T02348,WESTCARE Rose Hydrating Toner,Erha Acne Clarifying Gel,Bio Renew Foamy Cleanser 100g,DR JART V7 Pink Toning 50ml,TRILOGY Certified Organic Rosehip Oil 
T02349,Round Lab 1025 Dokdo Toner,Somethinc 5% Niacinamide Barrier Serum,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T02350,Whitelab Exfoliating Toner,WESTCARE Rose Hydrating Toner,Bio Renew Foamy Cleanser 100g,Erha Acne Clarifying Gel,bio beauty lab acne treatment face oil
T02351,Elsheskin Night Rejuvenation,HADA LABO Gokujyun Ultimate Moisturizing Lotion,AVOSKIN Miraculous Retinol Toner 20mL,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T02352,WESTCARE Rose Hydrating Toner,Whitelab Exfoliating Toner,Erha Acne Clarifying Gel,Bio Renew Foamy Cleanser 100g,bio beauty lab acne treatment face oil
T02353,JOYLAB Moisture Bomb Facial Toner ,Wardah Nature Daily Hydramild Toner Essence,Harlette Unscented Waterymelon Deep Hydration Tone,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T02354,SKIN GAME Skin Barricade,BANANA BOAT Deep Tanning Oil SPF2,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T02355,Dear Klairs Supple Preparation Facial Toner,Elsheskin Night Rejuvenation,AVOSKIN Miraculous Retinol Toner 20mL,HADA LABO Gokujyun Ultimate Moisturizing Lotion,bio beauty lab acne treatment face oil
T02356,Erha Acne Clarifying Gel,Bio Renew Foamy Cleanser 100g,Whitelab Exfoliating Toner, DEAR ME BEAUTY Single Active Face Serum Retinol + Blueberry Extract ,SK-II Cleansing Oil 250ml
T02357,A'pieu Deep Clean Cleansing Oil,Wardah Lightening Face Toner,Elsheskin Day Rejuvenation,SK-II Skin Power Cream 50gr,bio beauty lab acne treatment face oil
T02358,HUMPHREY Serum Gold Whitening Plus,Garnier Pure Active Matcha Dee Clean Dirt Oil Control Foam 50ml,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T02359,Elsheskin Night Rejuvenation,HADA LABO Gokujyun Ultimate Moisturizing Lotion,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
T02360,HOLIKA HOLIKA Good Cera Ceramide Cream In Serum,Nature Republic Bee Venom Toner,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil,bio beauty lab acne treatment face oil
